id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
764,32,JAWA BARAT,3276,KOTA DEPOK,65-69,PEREMPUAN,21962,JIWA,2021
765,32,JAWA BARAT,3276,KOTA DEPOK,70-74,LAKI-LAKI,10661,JIWA,2021
766,32,JAWA BARAT,3276,KOTA DEPOK,70-74,PEREMPUAN,12491,JIWA,2021
767,32,JAWA BARAT,3276,KOTA DEPOK,> 75,LAKI-LAKI,10163,JIWA,2021
768,32,JAWA BARAT,3276,KOTA DEPOK,> 75,PEREMPUAN,12447,JIWA,2021
769,32,JAWA BARAT,3277,KOTA CIMAHI,00-04,LAKI-LAKI,19103,JIWA,2021
770,32,JAWA BARAT,3277,KOTA CIMAHI,00-04,PEREMPUAN,18211,JIWA,2021
771,32,JAWA BARAT,3277,KOTA CIMAHI,05-09,LAKI-LAKI,23768,JIWA,2021
772,32,JAWA BARAT,3277,KOTA CIMAHI,05-09,PEREMPUAN,22481,JIWA,2021
773,32,JAWA BARAT,3277,KOTA CIMAHI,10-14,LAKI-LAKI,24890,JIWA,2021
774,32,JAWA BARAT,3277,KOTA CIMAHI,10-14,PEREMPUAN,23439,JIWA,2021
775,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,LAKI-LAKI,23043,JIWA,2021
776,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,PEREMPUAN,22267,JIWA,2021
777,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,LAKI-LAKI,23891,JIWA,2021
778,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,PEREMPUAN,22997,JIWA,2021
779,32,JAWA BARAT,3277,KOTA CIMAHI,25-29,LAKI-LAKI,23656,JIWA,2021
780,32,JAWA BARAT,3277,KOTA CIMAHI,25-29,PEREMPUAN,22942,JIWA,2021
781,32,JAWA BARAT,3277,KOTA CIMAHI,30-34,LAKI-LAKI,20757,JIWA,2021
782,32,JAWA BARAT,3277,KOTA CIMAHI,30-34,PEREMPUAN,19865,JIWA,2021
783,32,JAWA BARAT,3277,KOTA CIMAHI,35-39,LAKI-LAKI,21780,JIWA,2021
784,32,JAWA BARAT,3277,KOTA CIMAHI,35-39,PEREMPUAN,21519,JIWA,2021
785,32,JAWA BARAT,3277,KOTA CIMAHI,40-44,LAKI-LAKI,22608,JIWA,2021
786,32,JAWA BARAT,3277,KOTA CIMAHI,40-44,PEREMPUAN,22854,JIWA,2021
787,32,JAWA BARAT,3277,KOTA CIMAHI,45-49,LAKI-LAKI,21433,JIWA,2021
788,32,JAWA BARAT,3277,KOTA CIMAHI,45-49,PEREMPUAN,22082,JIWA,2021
789,32,JAWA BARAT,3277,KOTA CIMAHI,50-54,LAKI-LAKI,18078,JIWA,2021
790,32,JAWA BARAT,3277,KOTA CIMAHI,50-54,PEREMPUAN,18292,JIWA,2021
791,32,JAWA BARAT,3277,KOTA CIMAHI,55-59,LAKI-LAKI,13884,JIWA,2021
792,32,JAWA BARAT,3277,KOTA CIMAHI,55-59,PEREMPUAN,14956,JIWA,2021
793,32,JAWA BARAT,3277,KOTA CIMAHI,60-64,LAKI-LAKI,10455,JIWA,2021
794,32,JAWA BARAT,3277,KOTA CIMAHI,60-64,PEREMPUAN,10493,JIWA,2021
795,32,JAWA BARAT,3277,KOTA CIMAHI,65-69,LAKI-LAKI,7164,JIWA,2021
796,32,JAWA BARAT,3277,KOTA CIMAHI,65-69,PEREMPUAN,7446,JIWA,2021
797,32,JAWA BARAT,3277,KOTA CIMAHI,70-74,LAKI-LAKI,3579,JIWA,2021
798,32,JAWA BARAT,3277,KOTA CIMAHI,70-74,PEREMPUAN,4239,JIWA,2021
799,32,JAWA BARAT,3277,KOTA CIMAHI,> 75,LAKI-LAKI,3668,JIWA,2021
800,32,JAWA BARAT,3277,KOTA CIMAHI,> 75,PEREMPUAN,4906,JIWA,2021
801,32,JAWA BARAT,3278,KOTA TASIKMALAYA,00-04,LAKI-LAKI,28638,JIWA,2021
802,32,JAWA BARAT,3278,KOTA TASIKMALAYA,00-04,PEREMPUAN,26856,JIWA,2021
803,32,JAWA BARAT,3278,KOTA TASIKMALAYA,05-09,LAKI-LAKI,32141,JIWA,2021
804,32,JAWA BARAT,3278,KOTA TASIKMALAYA,05-09,PEREMPUAN,30134,JIWA,2021
805,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10-14,LAKI-LAKI,32973,JIWA,2021
806,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10-14,PEREMPUAN,31003,JIWA,2021
807,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,LAKI-LAKI,29765,JIWA,2021
808,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,PEREMPUAN,28684,JIWA,2021
809,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,LAKI-LAKI,31649,JIWA,2021
810,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,PEREMPUAN,30388,JIWA,2021
811,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-29,LAKI-LAKI,30944,JIWA,2021
812,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-29,PEREMPUAN,29624,JIWA,2021
813,32,JAWA BARAT,3278,KOTA TASIKMALAYA,30-34,LAKI-LAKI,27680,JIWA,2021
814,32,JAWA BARAT,3278,KOTA TASIKMALAYA,30-34,PEREMPUAN,25759,JIWA,2021
815,32,JAWA BARAT,3278,KOTA TASIKMALAYA,35-39,LAKI-LAKI,29328,JIWA,2021
816,32,JAWA BARAT,3278,KOTA TASIKMALAYA,35-39,PEREMPUAN,28179,JIWA,2021
817,32,JAWA BARAT,3278,KOTA TASIKMALAYA,40-44,LAKI-LAKI,27088,JIWA,2021
818,32,JAWA BARAT,3278,KOTA TASIKMALAYA,40-44,PEREMPUAN,25912,JIWA,2021
819,32,JAWA BARAT,3278,KOTA TASIKMALAYA,45-49,LAKI-LAKI,25483,JIWA,2021
820,32,JAWA BARAT,3278,KOTA TASIKMALAYA,45-49,PEREMPUAN,24736,JIWA,2021
821,32,JAWA BARAT,3278,KOTA TASIKMALAYA,50-54,LAKI-LAKI,21517,JIWA,2021
822,32,JAWA BARAT,3278,KOTA TASIKMALAYA,50-54,PEREMPUAN,21332,JIWA,2021
823,32,JAWA BARAT,3278,KOTA TASIKMALAYA,55-59,LAKI-LAKI,17983,JIWA,2021
824,32,JAWA BARAT,3278,KOTA TASIKMALAYA,55-59,PEREMPUAN,18375,JIWA,2021
825,32,JAWA BARAT,3278,KOTA TASIKMALAYA,60-64,LAKI-LAKI,13669,JIWA,2021
826,32,JAWA BARAT,3278,KOTA TASIKMALAYA,60-64,PEREMPUAN,14031,JIWA,2021
827,32,JAWA BARAT,3278,KOTA TASIKMALAYA,65-69,LAKI-LAKI,10301,JIWA,2021
828,32,JAWA BARAT,3278,KOTA TASIKMALAYA,65-69,PEREMPUAN,10434,JIWA,2021
829,32,JAWA BARAT,3278,KOTA TASIKMALAYA,70-74,LAKI-LAKI,5736,JIWA,2021
830,32,JAWA BARAT,3278,KOTA TASIKMALAYA,70-74,PEREMPUAN,6555,JIWA,2021
831,32,JAWA BARAT,3278,KOTA TASIKMALAYA,> 75,LAKI-LAKI,6616,JIWA,2021
832,32,JAWA BARAT,3278,KOTA TASIKMALAYA,> 75,PEREMPUAN,8093,JIWA,2021
833,32,JAWA BARAT,3279,KOTA BANJAR,00-04,LAKI-LAKI,7695,JIWA,2021
834,32,JAWA BARAT,3279,KOTA BANJAR,00-04,PEREMPUAN,7189,JIWA,2021
835,32,JAWA BARAT,3279,KOTA BANJAR,05-09,LAKI-LAKI,8203,JIWA,2021
836,32,JAWA BARAT,3279,KOTA BANJAR,05-09,PEREMPUAN,7707,JIWA,2021
837,32,JAWA BARAT,3279,KOTA BANJAR,10-14,LAKI-LAKI,8560,JIWA,2021
838,32,JAWA BARAT,3279,KOTA BANJAR,10-14,PEREMPUAN,7853,JIWA,2021
839,32,JAWA BARAT,3279,KOTA BANJAR,15-19,LAKI-LAKI,8384,JIWA,2021
840,32,JAWA BARAT,3279,KOTA BANJAR,15-19,PEREMPUAN,7899,JIWA,2021
841,32,JAWA BARAT,3279,KOTA BANJAR,20-24,LAKI-LAKI,8986,JIWA,2021
842,32,JAWA BARAT,3279,KOTA BANJAR,20-24,PEREMPUAN,8391,JIWA,2021
843,32,JAWA BARAT,3279,KOTA BANJAR,25-29,LAKI-LAKI,8918,JIWA,2021
844,32,JAWA BARAT,3279,KOTA BANJAR,25-29,PEREMPUAN,8293,JIWA,2021
845,32,JAWA BARAT,3279,KOTA BANJAR,30-34,LAKI-LAKI,7602,JIWA,2021
846,32,JAWA BARAT,3279,KOTA BANJAR,30-34,PEREMPUAN,7237,JIWA,2021
847,32,JAWA BARAT,3279,KOTA BANJAR,35-39,LAKI-LAKI,7845,JIWA,2021
848,32,JAWA BARAT,3279,KOTA BANJAR,35-39,PEREMPUAN,7609,JIWA,2021
849,32,JAWA BARAT,3279,KOTA BANJAR,40-44,LAKI-LAKI,7044,JIWA,2021
850,32,JAWA BARAT,3279,KOTA BANJAR,40-44,PEREMPUAN,6969,JIWA,2021
851,32,JAWA BARAT,3279,KOTA BANJAR,45-49,LAKI-LAKI,6442,JIWA,2021
852,32,JAWA BARAT,3279,KOTA BANJAR,45-49,PEREMPUAN,6735,JIWA,2021
853,32,JAWA BARAT,3279,KOTA BANJAR,50-54,LAKI-LAKI,5950,JIWA,2021
854,32,JAWA BARAT,3279,KOTA BANJAR,50-54,PEREMPUAN,6607,JIWA,2021
855,32,JAWA BARAT,3279,KOTA BANJAR,55-59,LAKI-LAKI,5520,JIWA,2021
856,32,JAWA BARAT,3279,KOTA BANJAR,55-59,PEREMPUAN,6276,JIWA,2021
857,32,JAWA BARAT,3279,KOTA BANJAR,60-64,LAKI-LAKI,4618,JIWA,2021
858,32,JAWA BARAT,3279,KOTA BANJAR,60-64,PEREMPUAN,4945,JIWA,2021
859,32,JAWA BARAT,3279,KOTA BANJAR,65-69,LAKI-LAKI,3527,JIWA,2021
860,32,JAWA BARAT,3279,KOTA BANJAR,65-69,PEREMPUAN,3524,JIWA,2021
861,32,JAWA BARAT,3279,KOTA BANJAR,70-74,LAKI-LAKI,1966,JIWA,2021
862,32,JAWA BARAT,3279,KOTA BANJAR,70-74,PEREMPUAN,2221,JIWA,2021
863,32,JAWA BARAT,3279,KOTA BANJAR,> 75,LAKI-LAKI,2114,JIWA,2021
864,32,JAWA BARAT,3279,KOTA BANJAR,> 75,PEREMPUAN,2903,JIWA,2021
865,32,JAWA BARAT,3201,KABUPATEN BOGOR,00-04,LAKI-LAKI,172411,JIWA,2022
866,32,JAWA BARAT,3201,KABUPATEN BOGOR,00-04,PEREMPUAN,160467,JIWA,2022
867,32,JAWA BARAT,3201,KABUPATEN BOGOR,05-09,LAKI-LAKI,266337,JIWA,2022
868,32,JAWA BARAT,3201,KABUPATEN BOGOR,05-09,PEREMPUAN,249699,JIWA,2022
869,32,JAWA BARAT,3201,KABUPATEN BOGOR,10-14,LAKI-LAKI,266180,JIWA,2022
870,32,JAWA BARAT,3201,KABUPATEN BOGOR,10-14,PEREMPUAN,249395,JIWA,2022
871,32,JAWA BARAT,3201,KABUPATEN BOGOR,15-19,LAKI-LAKI,213435,JIWA,2022
872,32,JAWA BARAT,3201,KABUPATEN BOGOR,15-19,PEREMPUAN,206633,JIWA,2022
873,32,JAWA BARAT,3201,KABUPATEN BOGOR,20-24,LAKI-LAKI,253666,JIWA,2022
874,32,JAWA BARAT,3201,KABUPATEN BOGOR,20-24,PEREMPUAN,244068,JIWA,2022
875,32,JAWA BARAT,3201,KABUPATEN BOGOR,25-29,LAKI-LAKI,243714,JIWA,2022
876,32,JAWA BARAT,3201,KABUPATEN BOGOR,25-29,PEREMPUAN,226124,JIWA,2022
877,32,JAWA BARAT,3201,KABUPATEN BOGOR,30-34,LAKI-LAKI,233619,JIWA,2022
878,32,JAWA BARAT,3201,KABUPATEN BOGOR,30-34,PEREMPUAN,219154,JIWA,2022
879,32,JAWA BARAT,3201,KABUPATEN BOGOR,35-39,LAKI-LAKI,220102,JIWA,2022
880,32,JAWA BARAT,3201,KABUPATEN BOGOR,35-39,PEREMPUAN,207805,JIWA,2022
881,32,JAWA BARAT,3201,KABUPATEN BOGOR,40-44,LAKI-LAKI,216200,JIWA,2022
882,32,JAWA BARAT,3201,KABUPATEN BOGOR,40-44,PEREMPUAN,211298,JIWA,2022
883,32,JAWA BARAT,3201,KABUPATEN BOGOR,45-49,LAKI-LAKI,189550,JIWA,2022
884,32,JAWA BARAT,3201,KABUPATEN BOGOR,45-49,PEREMPUAN,191810,JIWA,2022
885,32,JAWA BARAT,3201,KABUPATEN BOGOR,50-54,LAKI-LAKI,171905,JIWA,2022
886,32,JAWA BARAT,3201,KABUPATEN BOGOR,50-54,PEREMPUAN,162076,JIWA,2022
887,32,JAWA BARAT,3201,KABUPATEN BOGOR,55-59,LAKI-LAKI,127027,JIWA,2022
888,32,JAWA BARAT,3201,KABUPATEN BOGOR,55-59,PEREMPUAN,122700,JIWA,2022
889,32,JAWA BARAT,3201,KABUPATEN BOGOR,60-64,LAKI-LAKI,93544,JIWA,2022
890,32,JAWA BARAT,3201,KABUPATEN BOGOR,60-64,PEREMPUAN,89447,JIWA,2022
891,32,JAWA BARAT,3201,KABUPATEN BOGOR,65-69,LAKI-LAKI,62578,JIWA,2022
892,32,JAWA BARAT,3201,KABUPATEN BOGOR,65-69,PEREMPUAN,58650,JIWA,2022
893,32,JAWA BARAT,3201,KABUPATEN BOGOR,70-74,LAKI-LAKI,37232,JIWA,2022
894,32,JAWA BARAT,3201,KABUPATEN BOGOR,70-74,PEREMPUAN,34502,JIWA,2022
895,32,JAWA BARAT,3201,KABUPATEN BOGOR,> 75,LAKI-LAKI,33548,JIWA,2022
896,32,JAWA BARAT,3201,KABUPATEN BOGOR,> 75,PEREMPUAN,38600,JIWA,2022
897,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,00-04,LAKI-LAKI,88775,JIWA,2022
898,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,00-04,PEREMPUAN,82996,JIWA,2022
899,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,05-09,LAKI-LAKI,130703,JIWA,2022
900,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,05-09,PEREMPUAN,122713,JIWA,2022
901,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,10-14,LAKI-LAKI,128975,JIWA,2022
902,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,10-14,PEREMPUAN,121351,JIWA,2022
903,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,15-19,LAKI-LAKI,96652,JIWA,2022
904,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,15-19,PEREMPUAN,94076,JIWA,2022
905,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,20-24,LAKI-LAKI,123033,JIWA,2022
906,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,20-24,PEREMPUAN,118977,JIWA,2022
907,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,25-29,LAKI-LAKI,119820,JIWA,2022
908,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,25-29,PEREMPUAN,109636,JIWA,2022
909,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,30-34,LAKI-LAKI,107305,JIWA,2022
910,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,30-34,PEREMPUAN,103862,JIWA,2022
911,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,35-39,LAKI-LAKI,101291,JIWA,2022
912,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,35-39,PEREMPUAN,101662,JIWA,2022
913,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,40-44,LAKI-LAKI,101759,JIWA,2022
914,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,40-44,PEREMPUAN,104363,JIWA,2022
915,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,45-49,LAKI-LAKI,89598,JIWA,2022
916,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,45-49,PEREMPUAN,94298,JIWA,2022
917,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,50-54,LAKI-LAKI,86234,JIWA,2022
918,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,50-54,PEREMPUAN,86359,JIWA,2022
919,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,55-59,LAKI-LAKI,70239,JIWA,2022
920,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,55-59,PEREMPUAN,70817,JIWA,2022
921,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,60-64,LAKI-LAKI,58659,JIWA,2022
922,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,60-64,PEREMPUAN,55991,JIWA,2022
923,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,65-69,LAKI-LAKI,41792,JIWA,2022
924,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,65-69,PEREMPUAN,37765,JIWA,2022
925,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,70-74,LAKI-LAKI,27945,JIWA,2022
926,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,70-74,PEREMPUAN,24290,JIWA,2022
927,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,> 75,LAKI-LAKI,30032,JIWA,2022
928,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,> 75,PEREMPUAN,30532,JIWA,2022
929,32,JAWA BARAT,3203,KABUPATEN CIANJUR,00-04,LAKI-LAKI,81789,JIWA,2022
930,32,JAWA BARAT,3203,KABUPATEN CIANJUR,00-04,PEREMPUAN,77034,JIWA,2022
931,32,JAWA BARAT,3203,KABUPATEN CIANJUR,05-09,LAKI-LAKI,125501,JIWA,2022
932,32,JAWA BARAT,3203,KABUPATEN CIANJUR,05-09,PEREMPUAN,118571,JIWA,2022
933,32,JAWA BARAT,3203,KABUPATEN CIANJUR,10-14,LAKI-LAKI,122886,JIWA,2022
934,32,JAWA BARAT,3203,KABUPATEN CIANJUR,10-14,PEREMPUAN,115725,JIWA,2022
935,32,JAWA BARAT,3203,KABUPATEN CIANJUR,15-19,LAKI-LAKI,91177,JIWA,2022
936,32,JAWA BARAT,3203,KABUPATEN CIANJUR,15-19,PEREMPUAN,88487,JIWA,2022
937,32,JAWA BARAT,3203,KABUPATEN CIANJUR,20-24,LAKI-LAKI,108589,JIWA,2022
938,32,JAWA BARAT,3203,KABUPATEN CIANJUR,20-24,PEREMPUAN,103505,JIWA,2022
939,32,JAWA BARAT,3203,KABUPATEN CIANJUR,25-29,LAKI-LAKI,107201,JIWA,2022
940,32,JAWA BARAT,3203,KABUPATEN CIANJUR,25-29,PEREMPUAN,96861,JIWA,2022
941,32,JAWA BARAT,3203,KABUPATEN CIANJUR,30-34,LAKI-LAKI,97546,JIWA,2022
942,32,JAWA BARAT,3203,KABUPATEN CIANJUR,30-34,PEREMPUAN,91206,JIWA,2022
943,32,JAWA BARAT,3203,KABUPATEN CIANJUR,35-39,LAKI-LAKI,92695,JIWA,2022
944,32,JAWA BARAT,3203,KABUPATEN CIANJUR,35-39,PEREMPUAN,88912,JIWA,2022
945,32,JAWA BARAT,3203,KABUPATEN CIANJUR,40-44,LAKI-LAKI,91696,JIWA,2022
946,32,JAWA BARAT,3203,KABUPATEN CIANJUR,40-44,PEREMPUAN,91829,JIWA,2022
947,32,JAWA BARAT,3203,KABUPATEN CIANJUR,45-49,LAKI-LAKI,83155,JIWA,2022
948,32,JAWA BARAT,3203,KABUPATEN CIANJUR,45-49,PEREMPUAN,85641,JIWA,2022
949,32,JAWA BARAT,3203,KABUPATEN CIANJUR,50-54,LAKI-LAKI,79631,JIWA,2022
950,32,JAWA BARAT,3203,KABUPATEN CIANJUR,50-54,PEREMPUAN,76458,JIWA,2022
951,32,JAWA BARAT,3203,KABUPATEN CIANJUR,55-59,LAKI-LAKI,63343,JIWA,2022
952,32,JAWA BARAT,3203,KABUPATEN CIANJUR,55-59,PEREMPUAN,60263,JIWA,2022
953,32,JAWA BARAT,3203,KABUPATEN CIANJUR,60-64,LAKI-LAKI,53830,JIWA,2022
954,32,JAWA BARAT,3203,KABUPATEN CIANJUR,60-64,PEREMPUAN,47678,JIWA,2022
955,32,JAWA BARAT,3203,KABUPATEN CIANJUR,65-69,LAKI-LAKI,36889,JIWA,2022
956,32,JAWA BARAT,3203,KABUPATEN CIANJUR,65-69,PEREMPUAN,32111,JIWA,2022
957,32,JAWA BARAT,3203,KABUPATEN CIANJUR,70-74,LAKI-LAKI,25514,JIWA,2022
958,32,JAWA BARAT,3203,KABUPATEN CIANJUR,70-74,PEREMPUAN,20788,JIWA,2022
959,32,JAWA BARAT,3203,KABUPATEN CIANJUR,> 75,LAKI-LAKI,25085,JIWA,2022
960,32,JAWA BARAT,3203,KABUPATEN CIANJUR,> 75,PEREMPUAN,24788,JIWA,2022
961,32,JAWA BARAT,3204,KABUPATEN BANDUNG,00-04,LAKI-LAKI,116497,JIWA,2022
962,32,JAWA BARAT,3204,KABUPATEN BANDUNG,00-04,PEREMPUAN,109315,JIWA,2022
963,32,JAWA BARAT,3204,KABUPATEN BANDUNG,05-09,LAKI-LAKI,169678,JIWA,2022
964,32,JAWA BARAT,3204,KABUPATEN BANDUNG,05-09,PEREMPUAN,159313,JIWA,2022
965,32,JAWA BARAT,3204,KABUPATEN BANDUNG,10-14,LAKI-LAKI,177610,JIWA,2022
966,32,JAWA BARAT,3204,KABUPATEN BANDUNG,10-14,PEREMPUAN,167816,JIWA,2022
967,32,JAWA BARAT,3204,KABUPATEN BANDUNG,15-19,LAKI-LAKI,152772,JIWA,2022
968,32,JAWA BARAT,3204,KABUPATEN BANDUNG,15-19,PEREMPUAN,146332,JIWA,2022
969,32,JAWA BARAT,3204,KABUPATEN BANDUNG,20-24,LAKI-LAKI,168406,JIWA,2022
970,32,JAWA BARAT,3204,KABUPATEN BANDUNG,20-24,PEREMPUAN,162547,JIWA,2022
971,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25-29,LAKI-LAKI,157966,JIWA,2022
972,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25-29,PEREMPUAN,148101,JIWA,2022
973,32,JAWA BARAT,3204,KABUPATEN BANDUNG,30-34,LAKI-LAKI,141041,JIWA,2022
974,32,JAWA BARAT,3204,KABUPATEN BANDUNG,30-34,PEREMPUAN,134483,JIWA,2022
975,32,JAWA BARAT,3204,KABUPATEN BANDUNG,35-39,LAKI-LAKI,132689,JIWA,2022
976,32,JAWA BARAT,3204,KABUPATEN BANDUNG,35-39,PEREMPUAN,125972,JIWA,2022
977,32,JAWA BARAT,3204,KABUPATEN BANDUNG,40-44,LAKI-LAKI,149773,JIWA,2022
978,32,JAWA BARAT,3204,KABUPATEN BANDUNG,40-44,PEREMPUAN,147384,JIWA,2022
979,32,JAWA BARAT,3204,KABUPATEN BANDUNG,45-49,LAKI-LAKI,131876,JIWA,2022
980,32,JAWA BARAT,3204,KABUPATEN BANDUNG,45-49,PEREMPUAN,133331,JIWA,2022
981,32,JAWA BARAT,3204,KABUPATEN BANDUNG,50-54,LAKI-LAKI,117226,JIWA,2022
982,32,JAWA BARAT,3204,KABUPATEN BANDUNG,50-54,PEREMPUAN,115013,JIWA,2022
983,32,JAWA BARAT,3204,KABUPATEN BANDUNG,55-59,LAKI-LAKI,88995,JIWA,2022
984,32,JAWA BARAT,3204,KABUPATEN BANDUNG,55-59,PEREMPUAN,88203,JIWA,2022
985,32,JAWA BARAT,3204,KABUPATEN BANDUNG,60-64,LAKI-LAKI,69688,JIWA,2022
986,32,JAWA BARAT,3204,KABUPATEN BANDUNG,60-64,PEREMPUAN,68242,JIWA,2022
987,32,JAWA BARAT,3204,KABUPATEN BANDUNG,65-69,LAKI-LAKI,49239,JIWA,2022
988,32,JAWA BARAT,3204,KABUPATEN BANDUNG,65-69,PEREMPUAN,48127,JIWA,2022
989,32,JAWA BARAT,3204,KABUPATEN BANDUNG,70-74,LAKI-LAKI,32159,JIWA,2022
990,32,JAWA BARAT,3204,KABUPATEN BANDUNG,70-74,PEREMPUAN,30921,JIWA,2022
991,32,JAWA BARAT,3204,KABUPATEN BANDUNG,> 75,LAKI-LAKI,31766,JIWA,2022
992,32,JAWA BARAT,3204,KABUPATEN BANDUNG,> 75,PEREMPUAN,35863,JIWA,2022
993,32,JAWA BARAT,3205,KABUPATEN GARUT,00-04,LAKI-LAKI,93478,JIWA,2022
994,32,JAWA BARAT,3205,KABUPATEN GARUT,00-04,PEREMPUAN,87444,JIWA,2022
995,32,JAWA BARAT,3205,KABUPATEN GARUT,05-09,LAKI-LAKI,135914,JIWA,2022
996,32,JAWA BARAT,3205,KABUPATEN GARUT,05-09,PEREMPUAN,127864,JIWA,2022
997,32,JAWA BARAT,3205,KABUPATEN GARUT,10-14,LAKI-LAKI,137445,JIWA,2022
998,32,JAWA BARAT,3205,KABUPATEN GARUT,10-14,PEREMPUAN,129997,JIWA,2022
999,32,JAWA BARAT,3205,KABUPATEN GARUT,15-19,LAKI-LAKI,105975,JIWA,2022
1000,32,JAWA BARAT,3205,KABUPATEN GARUT,15-19,PEREMPUAN,102416,JIWA,2022
1001,32,JAWA BARAT,3205,KABUPATEN GARUT,20-24,LAKI-LAKI,129653,JIWA,2022
1002,32,JAWA BARAT,3205,KABUPATEN GARUT,20-24,PEREMPUAN,125802,JIWA,2022
1003,32,JAWA BARAT,3205,KABUPATEN GARUT,25-29,LAKI-LAKI,124614,JIWA,2022
1004,32,JAWA BARAT,3205,KABUPATEN GARUT,25-29,PEREMPUAN,114476,JIWA,2022
1005,32,JAWA BARAT,3205,KABUPATEN GARUT,30-34,LAKI-LAKI,108655,JIWA,2022
1006,32,JAWA BARAT,3205,KABUPATEN GARUT,30-34,PEREMPUAN,101993,JIWA,2022
1007,32,JAWA BARAT,3205,KABUPATEN GARUT,35-39,LAKI-LAKI,96503,JIWA,2022
1008,32,JAWA BARAT,3205,KABUPATEN GARUT,35-39,PEREMPUAN,92315,JIWA,2022
1009,32,JAWA BARAT,3205,KABUPATEN GARUT,40-44,LAKI-LAKI,102005,JIWA,2022
1010,32,JAWA BARAT,3205,KABUPATEN GARUT,40-44,PEREMPUAN,98373,JIWA,2022
1011,32,JAWA BARAT,3205,KABUPATEN GARUT,45-49,LAKI-LAKI,88759,JIWA,2022
1012,32,JAWA BARAT,3205,KABUPATEN GARUT,45-49,PEREMPUAN,86481,JIWA,2022
1013,32,JAWA BARAT,3205,KABUPATEN GARUT,50-54,LAKI-LAKI,82064,JIWA,2022
1014,32,JAWA BARAT,3205,KABUPATEN GARUT,50-54,PEREMPUAN,80106,JIWA,2022
1015,32,JAWA BARAT,3205,KABUPATEN GARUT,55-59,LAKI-LAKI,63031,JIWA,2022
1016,32,JAWA BARAT,3205,KABUPATEN GARUT,55-59,PEREMPUAN,64378,JIWA,2022
1017,32,JAWA BARAT,3205,KABUPATEN GARUT,60-64,LAKI-LAKI,51424,JIWA,2022
1018,32,JAWA BARAT,3205,KABUPATEN GARUT,60-64,PEREMPUAN,50878,JIWA,2022
1019,32,JAWA BARAT,3205,KABUPATEN GARUT,65-69,LAKI-LAKI,35596,JIWA,2022
1020,32,JAWA BARAT,3205,KABUPATEN GARUT,65-69,PEREMPUAN,35583,JIWA,2022
1021,32,JAWA BARAT,3205,KABUPATEN GARUT,70-74,LAKI-LAKI,24178,JIWA,2022
1022,32,JAWA BARAT,3205,KABUPATEN GARUT,70-74,PEREMPUAN,23265,JIWA,2022
1023,32,JAWA BARAT,3205,KABUPATEN GARUT,> 75,LAKI-LAKI,28931,JIWA,2022
